Sender Names|Sender AppID|Recipient Names|Recipient AppID|Text|Timestamp|Direction
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|YMCA???? U r gay≡ƒÿÄ|15.03.2021 21:25:49 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 21:26:32 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||15.03.2021 21:40:42 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|IΓÇÖm a true Bandit ≡ƒÆ░≡ƒñú|15.03.2021 22:45:10 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh gosh|15.03.2021 22:46:40 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||16.03.2021 09:36:55 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hey dudes. This sucks. Big boss is giving us less and less for each score. Told me  price of gold is going down....|16.03.2021 09:49:17 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||16.03.2021 09:49:29 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Seriously what the f....|16.03.2021 09:49:40 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|They print $1.9Trillion US Dollars and the price of gold goes down?|16.03.2021 09:50:09 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We may have to switch jobs...|16.03.2021 09:50:21 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Shit really? That sucks. So what the hell do we do?|16.03.2021 09:55:36 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We steal more of course! Have to keep up with inflation by working ever harder...|16.03.2021 11:39:19 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||16.03.2021 11:41:14 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||16.03.2021 16:24:05 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Mooo|16.03.2021 16:24:08 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|WTF noooo I canΓÇÖt shift more stuff.... tell our Boss ≡ƒûò≡ƒÅ╝|16.03.2021 16:46:29 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Top one looks like last weeks catch.... we only got 10k....|16.03.2021 16:47:08 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Cost of movement under the radar....|16.03.2021 18:07:21 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|U r defend him|16.03.2021 19:22:50 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Loosing money≡ƒÑ║|16.03.2021 19:59:57 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Its no good. We have to earn more, steal more, do more. So out to work everyone ≡ƒÿú|17.03.2021 10:59:17 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Going soon.... hoping to bring the real deal|17.03.2021 12:14:03 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 12:28:42 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This is a nice piece I got. What do you guys think?|17.03.2021 12:28:59 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Maybe 600 Kr at best?|17.03.2021 12:34:12 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 13:48:54 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Man thatΓÇÖs good gold for any finger|17.03.2021 13:49:11 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice, we can sell that. Good ≡ƒÆ¬|17.03.2021 13:52:47 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|You guys are doing good|17.03.2021 15:12:14 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Some days this job is rubbish|17.03.2021 16:40:02 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yep I feel you|17.03.2021 17:21:56 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 17:32:24 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We did well today between Goose & Me ≡ƒæì|17.03.2021 17:37:09 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 17:37:09 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 17:37:10 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||17.03.2021 17:37:10 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We did good|17.03.2021 17:47:58 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Very true|17.03.2021 18:25:12 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|But every job can be|17.03.2021 18:25:13 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good stuff|17.03.2021 19:36:46 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Very good|17.03.2021 19:40:37 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok you lot. I'm heading into the city on business. Whose coming?|18.03.2021 11:07:19 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Me me me|18.03.2021 12:01:22 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Of course ≡ƒÿè|18.03.2021 14:28:36 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||18.03.2021 14:32:02 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Muppet|18.03.2021 14:32:06 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|You are≡ƒÿ¥|18.03.2021 19:25:13 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Need protection|18.03.2021 19:35:31 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Call that a knife? This is a proper knife!|18.03.2021 21:02:02 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Now I'm scared|19.03.2021 09:57:23 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||19.03.2021 10:20:27 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Do I need one too?|19.03.2021 10:22:19 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We all need protection ≡ƒÖÅ|19.03.2021 10:27:28 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|In this line of work, it gets dangerous if you upset the wrong people...|19.03.2021 10:27:56 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I know it can be scary|19.03.2021 10:34:07 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Today we can try to sell these...|19.03.2021 14:24:55 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||19.03.2021 14:24:56 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||19.03.2021 14:24:56 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice work Mav. What is the cut?|19.03.2021 18:03:05 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh nice things≡ƒæî|19.03.2021 18:16:25 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I'm on the train|19.03.2021 18:16:26 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|See you soon ≡ƒÿè|19.03.2021 18:24:57 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It's pay day team $$$$$|19.03.2021 20:07:06 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This little bag of white powder could be worth 100,000kr if we deal with it correctly ≡ƒñö|19.03.2021 20:07:49 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|How did you get your hands on that!!!! ≡ƒæì≡ƒÆ░|19.03.2021 20:08:26 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Brought it from a man at the local shops... he's a bad boy|19.03.2021 20:08:59 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good job|19.03.2021 20:12:44 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wow nice work|19.03.2021 20:14:47 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||19.03.2021 20:16:10 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Me running away or a black dog running towards you?|19.03.2021 20:19:15 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok me and Mav are off out looking for trouble again ≡ƒÿÄ|20.03.2021 15:15:05 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I hate this kid...|20.03.2021 16:37:49 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|He is everywhere|20.03.2021 17:20:18 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Must be Mr 007|20.03.2021 17:20:26 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒñú|20.03.2021 17:27:21 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|That kid is a graffiti menace ≡ƒÿí|21.03.2021 14:17:16 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Haha yes Gold Finger ≡ƒÿé|21.03.2021 20:02:19 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This one always seems to be empty?|22.03.2021 08:58:12 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Worth a try≡ƒæî|22.03.2021 12:26:14 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:02 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:02 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Zoom zoom zooom|22.03.2021 13:51:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:03 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:04 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:51:04 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yes let's give it a once over tonight when it gets dark.|22.03.2021 13:52:56 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||22.03.2021 13:56:38 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Sounds like a plan|22.03.2021 14:42:14 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Have secured essential supplies ≡ƒÿè|23.03.2021 09:34:53 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good job|23.03.2021 09:43:40 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This one looks like a great target. Close to the woods for an easy getaway in multiple directions ≡ƒÿî≡ƒæî|23.03.2021 18:30:32 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|OK we will hit this one again  tonight. It was an easy target last time and the gap is large enough for the insurance payout to replace the stuff we stole first time around....|23.03.2021 18:58:20 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Give me 5 mins to grab tools|23.03.2021 19:01:16 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hurry up slow coach...|23.03.2021 19:08:50 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It's a win tonight ≡ƒÖî|23.03.2021 20:32:16 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We are so damn good ≡ƒÑ║|23.03.2021 20:36:19 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Very good|23.03.2021 21:10:54 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Thanks|23.03.2021 21:29:04 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Last night was a good hit|24.03.2021 08:32:23 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||24.03.2021 08:32:23 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Sweet and what's the cut for everyone???|24.03.2021 08:33:11 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I would say about 4000kr each. Good split. Do the exchange tonight ≡ƒñö|24.03.2021 09:03:14 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|But you didn't get to enjoy this beautiful day in the sun, by the water|24.03.2021 09:15:03 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wop wop≡ƒÖî≡ƒÖî|24.03.2021 09:36:36 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÿü≡ƒñ¬≡ƒÿ¢|24.03.2021 15:21:12 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||24.03.2021 15:28:15 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I am off out to see a man about a dog....|24.03.2021 18:08:17 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Which is code for sell some drugs ≡ƒñö|24.03.2021 18:08:27 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Goose hard at work tonight. Anyone seen him???|24.03.2021 18:37:24 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Damn! I need a truck this bag to carry all the money we just made !!!!|24.03.2021 18:48:26 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||24.03.2021 18:56:02 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒÆ░≡ƒÆ░|24.03.2021 18:57:02 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh wow awesome ≡ƒÿè≡ƒÿÄ|25.03.2021 08:34:15 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|You don't get an equal split Goose!!!|25.03.2021 08:38:18 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|WTF???\nIt was an honest mistake dude. Come on we are supposed to be a team?|25.03.2021 08:38:55 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nope. U were not there for me when the deal went down. I had to ask Gold Finger to cover for me|25.03.2021 08:40:59 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Time to celebrate gang,. MR BIG is paid off finally ≡ƒÖî|25.03.2021 19:11:47 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||25.03.2021 19:14:27 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Woohoo ≡ƒÄë≡ƒÖî|25.03.2021 19:14:38 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hey everyone it's party time tonight to celebrate ≡ƒì╛ our new freedom. Let's get wrecked ≡ƒÖé|25.03.2021 19:38:28 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||25.03.2021 19:41:12 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||26.03.2021 13:21:40 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|IΓÇÖll be there|26.03.2021 13:21:47 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Starting early|26.03.2021 13:22:03 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||26.03.2021 13:22:16 UTC+01:00  |Outgoing
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice get us a pint while you are there?|26.03.2021 14:43:28 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Got two and a gin and tonic|26.03.2021 16:42:15 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|.....not|26.03.2021 16:42:21 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Wohooo|26.03.2021 17:20:53 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ice cream ≡ƒÿì|26.03.2021 17:20:54 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||26.03.2021 17:20:54 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Haha|26.03.2021 17:27:39 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||26.03.2021 17:44:19 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok heading out with Mav on another round of robbing the neighborhood ≡ƒÿè|26.03.2021 18:06:50 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I am really trying to hinder all my farts but these signs are very personal???|26.03.2021 18:11:07 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh sorry about that..Swedes love clarity|26.03.2021 18:21:35 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||26.03.2021 18:36:51 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|≡ƒñú|26.03.2021 18:37:56 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This one is always empty|26.03.2021 18:48:56 UTC+01:00  |Incoming
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok let's hit at the weekend|26.03.2021 18:53:27 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Cool|26.03.2021 18:54:58 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Might be being followed????|26.03.2021 19:08:23 UTC+01:00  |Incoming
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Oh no run|27.03.2021 07:39:17 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hope u r safe|27.03.2021 09:29:44 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|IΓÇÖm in Nacka again today|27.03.2021 09:29:54 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Not the cops...|27.03.2021 09:32:07 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 09:32:28 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Loving Γ¥ñ the big red engine|27.03.2021 14:34:52 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 14:38:09 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 14:38:24 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 14:38:48 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 14:39:14 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us||27.03.2021 14:39:33 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good work Goldy|27.03.2021 14:39:47 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Thanks got some bling too|27.03.2021 14:40:03 UTC+01:00  |Outgoing
