Platform|Sender Name|Sender AppID|Recipient Name|Recipient AppID|Text|Timestamp|Direction|Attachments
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||11.03.2021 19:50:31 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Snowy 🌨 out|11.03.2021 19:50:41 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Dude stop sending me useless shit and let's get down to business...|12.03.2021 08:33:25 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||12.03.2021 09:37:54 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Want to buy some candlesticks?|12.03.2021 09:38:04 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||13.03.2021 12:00:22 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|I pay...|13.03.2021 12:00:28 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||You pay a lot my friend....|13.03.2021 12:53:43 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||13.03.2021 12:54:13 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||13.03.2021 12:54:19 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||13.03.2021 12:54:23 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Nice. Dollar seems pretty worthless right now, so happy the cat liked it.|13.03.2021 18:30:31 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|(smiley)|13.03.2021 18:30:48 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB|||14.03.2021 19:59:49 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|OK will be careful...|14.03.2021 20:02:11 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||15.03.2021 17:01:29 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||How much?|16.03.2021 11:09:35 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||16.03.2021 11:09:39 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|500kr|16.03.2021 11:38:42 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Really? Don't bother then....|16.03.2021 11:40:07 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Your loss, not mine.|16.03.2021 11:40:54 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Tick Tock|17.03.2021 12:23:46 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||17.03.2021 12:23:53 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|You photo bombed?|17.03.2021 12:27:25 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Well you know me. I like some trouble because I'm a bad boy!!!!|17.03.2021 13:53:24 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||17.03.2021 13:55:55 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||17.03.2021 13:56:01 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||17.03.2021 13:56:18 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Want to buy?|21.03.2021 12:21:41 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 12:21:45 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 12:21:45 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Yes ok I give you 1000kr tomorrow|21.03.2021 14:30:51 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||I guess I shouldn't ask where they came from?|21.03.2021 14:31:09 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Yes they were my grandma's of course... Dude like I'm really going to admit it's all stolen gear? Seriously???|21.03.2021 14:59:37 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB|||21.03.2021 14:59:40 UTC+01:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB|||21.03.2021 14:59:44 UTC+01:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||21.03.2021 15:00:09 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Meet me in town|22.03.2021 13:51:13 UTC+01:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||22.03.2021 13:51:14 UTC+01:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||What's up?|28.03.2021 12:57:06 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Got any gear???|28.03.2021 13:00:56 UTC+02:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Maybe.... What u looking for???|28.03.2021 13:05:18 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Gold stuff?|28.03.2021 13:07:22 UTC+02:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102||28.03.2021 13:07:32 UTC+02:00  |Outgoing|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|Like this you mean?|28.03.2021 13:07:40 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Yerrrrr How much??|28.03.2021 13:07:51 UTC+02:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|10,000kr|28.03.2021 13:51:43 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Christ almighty that's steep.|28.03.2021 13:52:21 UTC+02:00  |Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||7500kr best offer4|28.03.2021 13:52:32 UTC+02:00  |Incoming|
Viber|Maverick SOB|46708275344|Bad Boy|46735158102|8000kr|28.03.2021 13:52:40 UTC+02:00  |Outgoing|
Viber|Bad Boy|46735158102|Maverick SOB||Hey you looking for a safe cracker?|28.03.2021 13:52:45 UTC+02:00|Incoming|
Viber|Bad Boy|46735158102|Maverick SOB||Ok deal|28.03.2021 13:52:45 UTC+02:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Ok team. Let's get rich 🤑|24.02.2021 14:05:00 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Absolutely dude. Now go and get some gear for us to sell....|24.02.2021 14:11:20 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Let’s go go go|24.02.2021 18:47:47 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey|||24.02.2021 18:48:13 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1337/0.jpg"", ""id"": 36}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Walking now|24.02.2021 18:48:19 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Are u drunk😂|24.02.2021 18:49:22 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Maybe 🙂|24.02.2021 19:47:34 UTC+01:00  |Outgoing|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey|||24.02.2021 21:46:22 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1341/0.jpg"", ""id"": 40}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System|||24.02.2021 22:00:06 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1342/0.jpg"", ""id"": 41}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||24.02.2021 22:04:18 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1343/0.jpg"", ""id"": 42}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Got make enough dough for everything we want to buy 🥺|25.02.2021 08:30:54 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Oh yes🤩|25.02.2021 09:49:23 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Correction... everything I want 😎😂|25.02.2021 09:51:17 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||You are such a diva😝|25.02.2021 10:33:30 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||😃|25.02.2021 10:33:46 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||I’m just who I am... take it or leave it|25.02.2021 13:30:33 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||25.02.2021 13:34:52 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1355/0.jpg"", ""id"": 54}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Ha ha|25.02.2021 13:37:23 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Should I go in?|25.02.2021 13:37:40 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1357/0.jpg"", ""id"": 56}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Might be something for us|25.02.2021 13:37:56 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Do it. Grab some goodies 😋|25.02.2021 13:38:02 UTC+01:00  |Outgoing|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Yes definitely. We need wheels|25.02.2021 13:40:05 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||It’s an old Volvo... could be good|25.02.2021 13:41:06 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Never seen one of them in Sweden 😅|25.02.2021 13:42:18 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||That’s good though|25.02.2021 13:42:38 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Yes|25.02.2021 13:43:44 UTC+01:00  |Outgoing|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||25.02.2021 14:10:06 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1365/0.jpg"", ""id"": 64}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Got myself some GOLD 😉|25.02.2021 14:10:37 UTC+01:00  |Outgoing|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Shit this camera is awesome|25.02.2021 18:35:39 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1370/0.jpg"", ""id"": 69}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Holy shot x100 zoom|25.02.2021 19:11:23 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1371/0.jpg"", ""id"": 70}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Shit... so good|25.02.2021 20:08:30 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||👍|25.02.2021 20:17:57 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Just awesome|25.02.2021 20:26:37 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||🤖|25.02.2021 20:29:36 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||25.02.2021 20:30:51 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Stooooooop|25.02.2021 20:30:54 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||🤩|25.02.2021 20:31:43 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Never😝|25.02.2021 20:32:13 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System|||25.02.2021 20:32:35 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1380/0.jpg"", ""id"": 79}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Hey where is the money?|25.02.2021 20:33:59 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||25.02.2021 20:35:24 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1382/0.jpg"", ""id"": 81}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System|||25.02.2021 20:36:17 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1383/0.jpg"", ""id"": 82}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||I think he has it😝|25.02.2021 20:36:35 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||https://www.bloomberg.com/news/articles/2021-02-24/swedish-pm-sees-high-risk-of-new-wave-of-covid-infections|25.02.2021 21:00:22 UTC+01:00  |Outgoing|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Be careful OK...|25.02.2021 21:00:30 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Donald D is the shit|26.02.2021 08:45:21 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Yes we’ll be careful|26.02.2021 08:45:54 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Look what a beautiful drawing I found😂|26.02.2021 12:28:39 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1389/0.jpg"", ""id"": 88}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||You are mental. I like it 👌|26.02.2021 13:17:16 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Wonderful|26.02.2021 13:32:46 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||U wanna da bling baby?|26.02.2021 13:34:14 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1392/0.jpg"", ""id"": 91}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Yes mucho blingo fasto nowo|26.02.2021 13:47:55 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||🙂|26.02.2021 14:04:01 UTC+01:00  |Outgoing|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||26.02.2021 14:04:06 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1395/0.jpg"", ""id"": 94}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||26.02.2021 18:55:54 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1396/0.jpg"", ""id"": 95}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Last night's haul was good|27.02.2021 09:38:15 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1397/0.jpg"", ""id"": 96}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Sweet 🎂|27.02.2021 09:49:11 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||What's my cut of the profits then?|27.02.2021 09:49:27 UTC+01:00  |Incoming|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Off to sell the goodies today!|27.02.2021 10:17:42 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||HOLLYWOOD baby...|27.02.2021 10:50:12 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1400/0.jpg"", ""id"": 99}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Arrived at the big house for the trade....|27.02.2021 10:55:32 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1402/0.jpg"", ""id"": 101}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||27.02.2021 11:07:40 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1403/0.jpg"", ""id"": 102}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||27.02.2021 11:07:54 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1404/0.jpg"", ""id"": 103}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||I wonder what sort of music he likes?|27.02.2021 12:27:36 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1405/0.jpg"", ""id"": 104}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Pay day bitches...|27.02.2021 13:45:08 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1406/0.jpg"", ""id"": 105}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||😄|27.02.2021 13:51:18 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Ooh good shit👌|27.02.2021 17:16:05 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||😃|27.02.2021 17:16:28 UTC+01:00  |Outgoing|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||27.02.2021 17:25:58 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1410/0.jpg"", ""id"": 109}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Blagged this one earlier.|27.02.2021 17:26:06 UTC+01:00  |Outgoing|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Oh looked great👌|27.02.2021 17:31:23 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||27.02.2021 19:52:48 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1418/0.jpg"", ""id"": 117}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System|||27.02.2021 19:53:16 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1419/0.jpg"", ""id"": 118}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Happy|27.02.2021 19:53:28 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Oh yes|27.02.2021 19:53:39 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||I haven’t had any f-ing luck today........|27.02.2021 19:54:39 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey|||27.02.2021 19:55:36 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1424/0.jpg"", ""id"": 123}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Maybe soon|27.02.2021 19:59:43 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Never mind. Let's keep looking.|27.02.2021 19:59:46 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Sent on diff app|27.02.2021 20:00:12 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Roger that|27.02.2021 20:00:40 UTC+01:00  |Outgoing|
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||How much we get for this. Need a hand lifting it into the van....|28.02.2021 11:25:36 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1429/0.jpg"", ""id"": 128}"
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||I’ll be there shortly|28.02.2021 11:33:44 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||https://www.guldbrev.se/salja-guld/salja-guldsmycken/?dv_adwords_campaign=9736389597&dv_adwords_network=g&dv_adwords_target=kwd-355739533321&gclid=EAIaIQobChMI9fKCq-KM7wIV2UiRBR0ajwgSEAAYASABEgIYJfD_BwE&gclsrc=aw.ds|28.02.2021 15:18:26 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Swedish place to sell...but they need a registered address 😒|28.02.2021 15:19:11 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||👍|28.02.2021 17:00:12 UTC+01:00  |Outgoing|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||At a nice restaurant since I've got some money now👌|28.02.2021 18:05:25 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1434/0.jpg"", ""id"": 133}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Cool order me a pizza|28.02.2021 18:07:23 UTC+01:00  |Outgoing|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||You wish😝|28.02.2021 18:08:43 UTC+01:00  |Incoming|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Pizza a la Twilight sister|28.02.2021 18:49:27 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1437/0.jpg"", ""id"": 136}"
WhatsApp|Goose System|46736673785@s.whatsapp.net|Twilight Grey||Ah nice. You pay in Bitcoin for the 🍕 😎|28.02.2021 19:40:22 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Looks so yummy|01.03.2021 09:25:06 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Burn baby burn 🔥|01.03.2021 17:44:49 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1440/0.jpg"", ""id"": 139}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Sadly I did not pay in bitcoin. I'm not as cool as you😉😎|01.03.2021 21:36:25 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||😅 u cool. Just need more time|02.03.2021 08:33:17 UTC+01:00  |Outgoing|
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System|||02.03.2021 12:58:31 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1443/0.jpg"", ""id"": 142}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Some nice sun for my coolness😎|02.03.2021 12:58:45 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Are you here too?|02.03.2021 13:16:19 UTC+01:00  |Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1445/0.jpg"", ""id"": 144}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Better be careful around here...|02.03.2021 18:20:13 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1446/0.jpg"", ""id"": 145}"
WhatsApp|Twilight Grey|46762725331@s.whatsapp.net|Goose System||Yeah we must have just missed each other😅|03.03.2021 06:25:26 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||03.03.2021 08:40:50 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1450/0.jpg"", ""id"": 149}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Ur man able to move this jewellery?|03.03.2021 08:41:01 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Oh nooo|03.03.2021 08:42:04 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Asking me?|03.03.2021 08:42:34 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||I’ll check with Bob|03.03.2021 08:42:47 UTC+01:00  |Incoming|
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey|||03.03.2021 08:42:58 UTC+01:00  |Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1455/0.jpg"", ""id"": 154}"
WhatsApp|Maverick|46708275344@s.whatsapp.net|Twilight Grey||Got this one too need 1000kr for it...|03.03.2021 08:43:11 UTC+01:00  |Outgoing|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Feels a bit much he says|03.03.2021 08:43:53 UTC+01:00  |Incoming|
WhatsApp|Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||500:-|03.03.2021 08:43:59 UTC+01:00  |Incoming|
